datum,location_id,pretocnost,day_of_week,dela_prost_dan,month,pretocnost_7d
2023-08-20,2,7,6,False,8,20.428571428571427
2023-08-21,2,30,0,False,8,22.428571428571427
2023-08-22,2,28,1,False,8,19.857142857142858
2023-08-23,2,7,2,False,8,18.571428571428573
2023-08-24,2,15,3,False,8,19.0
2023-08-25,2,11,4,False,8,19.0
2023-08-26,2,13,5,False,8,15.857142857142858
2023-08-27,2,26,6,False,8,18.571428571428573
2023-08-28,2,18,0,False,8,16.857142857142858
2023-08-29,2,38,1,False,8,18.285714285714285
2023-08-30,2,13,2,False,8,19.142857142857142
2023-08-31,2,30,3,False,8,21.285714285714285
2023-09-01,2,28,4,False,9,23.714285714285715
2023-09-02,2,14,5,False,9,23.857142857142858
2023-09-03,2,36,6,False,9,25.285714285714285
2023-09-04,2,2,0,False,9,23.0
2023-09-05,2,28,1,False,9,21.571428571428573
2023-09-06,2,9,2,False,9,21.0
2023-09-07,2,19,3,False,9,19.428571428571427
2023-09-08,2,22,4,False,9,18.571428571428573
2023-09-09,2,30,5,False,9,20.857142857142858
2023-09-10,2,25,6,False,9,19.285714285714285
2023-09-11,2,10,0,False,9,20.428571428571427
2023-09-12,2,8,1,False,9,17.571428571428573
2023-09-13,2,30,2,False,9,20.571428571428573
2023-09-14,2,27,3,False,9,21.714285714285715
2023-09-15,2,32,4,False,9,23.142857142857142
2023-09-16,2,46,5,False,9,25.428571428571427
2023-09-17,2,34,6,False,9,26.714285714285715
2023-09-18,2,10,0,False,9,26.714285714285715
2023-09-19,2,22,1,False,9,28.714285714285715
2023-09-20,2,24,2,False,9,27.857142857142858
2023-09-21,2,30,3,False,9,28.285714285714285
2023-09-22,2,21,4,False,9,26.714285714285715
2023-09-23,2,68,5,False,9,29.857142857142858
2023-09-24,2,144,6,False,9,45.57142857142857
2023-09-25,2,30,0,False,9,48.42857142857143
2023-09-26,2,33,1,False,9,50.0
2023-09-27,2,33,2,False,9,51.285714285714285
2023-09-28,2,41,3,False,9,52.857142857142854
2023-09-29,2,30,4,False,9,54.142857142857146
2023-09-30,2,37,5,False,9,49.714285714285715
2023-10-01,2,93,6,False,10,42.42857142857143
2023-10-02,2,26,0,False,10,41.857142857142854
2023-10-03,2,24,1,False,10,40.57142857142857
2023-10-04,2,15,2,False,10,38.0
2023-10-05,2,47,3,False,10,38.857142857142854
2023-10-06,2,12,4,False,10,36.285714285714285
2023-10-07,2,88,5,False,10,43.57142857142857
2023-10-08,2,99,6,False,10,44.42857142857143
2023-10-09,2,12,0,False,10,42.42857142857143
2023-10-10,2,22,1,False,10,42.142857142857146
2023-10-11,2,26,2,False,10,43.714285714285715
2023-10-12,2,31,3,False,10,41.42857142857143
2023-10-13,2,28,4,False,10,43.714285714285715
2023-10-14,2,104,5,False,10,46.0
2023-10-15,2,9,6,False,10,33.142857142857146
2023-10-16,2,23,0,False,10,34.714285714285715
2023-10-17,2,45,1,False,10,38.0
2023-10-18,2,33,2,False,10,39.0
2023-10-19,2,4,3,False,10,35.142857142857146
2023-10-20,2,6,4,False,10,32.0
2023-10-21,2,94,5,False,10,30.571428571428573
2023-10-22,2,106,6,False,10,44.42857142857143
2023-10-23,2,46,0,False,10,47.714285714285715
2023-10-24,2,11,1,False,10,42.857142857142854
2023-10-25,2,14,2,False,10,40.142857142857146
2023-10-26,2,29,3,False,10,43.714285714285715
2023-10-27,2,6,4,False,10,43.714285714285715
2023-10-28,2,288,5,False,10,71.42857142857143
2023-10-29,2,159,6,False,10,79.0
2023-10-30,2,23,0,False,10,75.71428571428571
2023-10-31,2,21,1,True,10,77.14285714285714
2023-11-01,2,169,2,True,11,99.28571428571429
2023-11-02,2,36,3,False,11,100.28571428571429
2023-11-03,2,26,4,False,11,103.14285714285714
2023-11-04,2,259,5,False,11,99.0
2023-11-05,2,24,6,False,11,79.71428571428571
2023-11-06,2,18,0,False,11,79.0
2023-11-07,2,20,1,False,11,78.85714285714286
2023-11-08,2,21,2,False,11,57.714285714285715
2023-11-09,2,39,3,False,11,58.142857142857146
2023-11-10,2,5,4,False,11,55.142857142857146
2023-11-11,2,315,5,False,11,63.142857142857146
2023-11-12,2,184,6,False,11,86.0
2023-11-13,2,12,0,False,11,85.14285714285714
2023-11-14,2,28,1,False,11,86.28571428571429
2023-11-15,2,30,2,False,11,87.57142857142857
2023-11-16,2,45,3,False,11,88.42857142857143
2023-11-17,2,110,4,False,11,103.42857142857143
2023-11-18,2,314,5,False,11,103.28571428571429
2023-11-19,2,279,6,False,11,116.85714285714286
2023-11-20,2,28,0,False,11,119.14285714285714
2023-11-21,2,5,1,False,11,115.85714285714286
2023-11-22,2,11,2,False,11,113.14285714285714
2023-11-23,2,51,3,False,11,114.0
2023-11-24,2,21,4,False,11,101.28571428571429
2023-11-25,2,203,5,False,11,85.42857142857143
2023-11-26,2,210,6,False,11,75.57142857142857
2023-11-27,2,3,0,False,11,72.0
2023-11-28,2,12,1,False,11,73.0
2023-11-29,2,55,2,False,11,79.28571428571429
2023-11-30,2,0,3,False,11,72.0
2023-12-01,2,2,4,False,12,69.28571428571429
2023-12-02,2,2,5,False,12,40.57142857142857
2023-12-03,2,0,6,False,12,10.571428571428571
2023-12-10,2,82,6,False,12,21.857142857142858
2023-12-11,2,4,0,False,12,20.714285714285715
2023-12-12,2,0,1,False,12,12.857142857142858
2023-12-13,2,0,2,False,12,12.857142857142858
2023-12-14,2,15,3,False,12,14.714285714285714
2023-12-15,2,50,4,False,12,21.571428571428573
2023-12-16,2,188,5,False,12,48.42857142857143
2023-12-17,2,244,6,False,12,71.57142857142857
2023-12-18,2,24,0,False,12,74.42857142857143
2023-12-19,2,27,1,False,12,78.28571428571429
2023-12-20,2,38,2,False,12,83.71428571428571
2023-12-21,2,30,3,False,12,85.85714285714286
2023-12-22,2,33,4,False,12,83.42857142857143
2023-12-23,2,110,5,False,12,72.28571428571429
2023-12-24,2,149,6,False,12,58.714285714285715
2023-12-25,2,64,0,True,12,64.42857142857143
2023-12-26,2,78,1,True,12,71.71428571428571
2023-12-27,2,88,2,False,12,78.85714285714286
2023-12-28,2,43,3,False,12,80.71428571428571
2023-12-29,2,42,4,False,12,82.0
2023-12-30,2,62,5,False,12,75.14285714285714
2023-12-31,2,10,6,False,12,55.285714285714285
2024-01-01,2,68,0,True,1,55.857142857142854
2024-01-02,2,102,1,True,1,59.285714285714285
2024-01-03,2,7,2,False,1,47.714285714285715
2024-01-04,2,59,3,False,1,50.0
2024-01-05,2,35,4,False,1,49.0
2024-01-06,2,0,5,False,1,40.142857142857146
2024-01-07,2,24,6,False,1,42.142857142857146
2024-01-08,2,0,0,False,1,32.42857142857143
2024-01-09,2,7,1,False,1,18.857142857142858
2024-01-10,2,14,2,False,1,19.857142857142858
2024-01-11,2,11,3,False,1,13.0
2024-01-12,2,22,4,False,1,11.142857142857142
2024-01-13,2,168,5,False,1,35.142857142857146
2024-01-14,2,42,6,False,1,37.714285714285715
2024-01-15,2,25,0,False,1,41.285714285714285
2024-01-16,2,44,1,False,1,46.57142857142857
2024-01-17,2,0,2,False,1,44.57142857142857
2024-01-18,2,0,3,False,1,43.0
2024-01-19,2,0,4,False,1,39.857142857142854
2024-01-20,2,70,5,False,1,25.857142857142858
2024-01-21,2,242,6,False,1,54.42857142857143
2024-01-22,2,10,0,False,1,52.285714285714285
2024-01-23,2,0,1,False,1,46.0
2024-01-24,2,7,2,False,1,47.0
2024-01-28,2,0,6,False,1,47.0
2024-02-02,2,0,4,False,2,47.0
2024-02-03,2,70,5,False,2,47.0
2024-02-04,2,98,6,False,2,26.428571428571427
2024-02-05,2,0,0,False,2,25.0
2024-02-06,2,0,1,False,2,25.0
2024-02-07,2,0,2,False,2,24.0
2024-02-08,2,35,3,True,2,29.0
2024-02-09,2,0,4,False,2,29.0
2024-03-17,2,31,6,False,3,23.428571428571427
2024-03-18,2,19,0,False,3,12.142857142857142
2024-03-19,2,0,1,False,3,12.142857142857142
2024-03-20,2,0,2,False,3,12.142857142857142
2024-03-21,2,0,3,False,3,12.142857142857142
2024-03-22,2,0,4,False,3,7.142857142857143
2024-03-23,2,0,5,False,3,7.142857142857143
2024-03-24,2,0,6,False,3,2.7142857142857144
2024-03-25,2,0,0,False,3,0.0
2024-03-26,2,0,1,False,3,0.0
2024-03-27,2,0,2,False,3,0.0
2024-03-28,2,0,3,False,3,0.0
2024-03-29,2,0,4,False,3,0.0
2024-03-30,2,0,5,False,3,0.0
2022-07-19,3,72,1,False,7,72.0
2022-07-20,3,144,2,False,7,108.0
2022-07-21,3,253,3,False,7,156.33333333333334
2022-07-22,3,368,4,False,7,209.25
2022-07-23,3,449,5,False,7,257.2
2022-07-24,3,125,6,False,7,235.16666666666666
2022-07-25,3,128,0,False,7,219.85714285714286
2022-07-26,3,134,1,False,7,228.71428571428572
2022-07-27,3,25,2,False,7,211.71428571428572
2022-07-28,3,214,3,False,7,206.14285714285714
2022-07-29,3,137,4,False,7,173.14285714285714
2022-07-30,3,16,5,False,7,111.28571428571429
2022-07-31,3,473,6,False,7,161.0
2022-08-01,3,114,0,False,8,159.0
2022-08-02,3,22,1,False,8,143.0
2022-08-03,3,124,2,False,8,157.14285714285714
2022-08-04,3,103,3,False,8,141.28571428571428
2022-08-05,3,79,4,False,8,133.0
2022-08-06,3,33,5,False,8,135.42857142857142
2022-08-07,3,197,6,False,8,96.0
2022-08-08,3,54,0,False,8,87.42857142857143
2022-08-09,3,126,1,False,8,102.28571428571429
2022-08-10,3,163,2,False,8,107.85714285714286
2022-08-11,3,145,3,False,8,113.85714285714286
2022-08-12,3,34,4,False,8,107.42857142857143
2022-08-13,3,31,5,False,8,107.14285714285714
2022-08-14,3,486,6,False,8,148.42857142857142
2022-08-15,3,322,0,True,8,186.71428571428572
2022-08-16,3,59,1,False,8,177.14285714285714
2022-08-17,3,153,2,False,8,175.71428571428572
2022-08-18,3,119,3,False,8,172.0
2022-08-19,3,6,4,False,8,168.0
2022-08-20,3,280,5,False,8,203.57142857142858
2022-08-21,3,101,6,False,8,148.57142857142858
2022-08-22,3,6,0,False,8,103.42857142857143
2022-08-23,3,26,1,False,8,98.71428571428571
2022-08-24,3,114,2,False,8,93.14285714285714
2022-08-25,3,59,3,False,8,84.57142857142857
2022-08-26,3,41,4,False,8,89.57142857142857
2022-08-27,3,30,5,False,8,53.857142857142854
2022-08-28,3,8,6,False,8,40.57142857142857
2022-08-29,3,15,0,False,8,41.857142857142854
2022-08-30,3,96,1,False,8,51.857142857142854
2022-08-31,3,7,2,False,8,36.57142857142857
2022-09-01,3,0,3,False,9,28.142857142857142
2022-09-02,3,14,4,False,9,24.285714285714285
2022-09-03,3,114,5,False,9,36.285714285714285
2022-09-04,3,52,6,False,9,42.57142857142857
2022-09-05,3,39,0,False,9,46.0
2022-09-06,3,100,1,False,9,46.57142857142857
2022-09-07,3,14,2,False,9,47.57142857142857
2022-09-08,3,0,3,False,9,47.57142857142857
2022-09-09,3,5,4,False,9,46.285714285714285
2022-09-10,3,30,5,False,9,34.285714285714285
2022-09-11,3,53,6,False,9,34.42857142857143
2022-09-12,3,39,0,False,9,34.42857142857143
2022-09-13,3,39,1,False,9,25.714285714285715
2022-09-14,3,14,2,False,9,25.714285714285715
2022-09-15,3,2,3,False,9,26.0
2022-09-16,3,4,4,False,9,25.857142857142858
2022-09-17,3,17,5,False,9,24.0
2022-09-18,3,70,6,False,9,26.428571428571427
2022-09-19,3,24,0,False,9,24.285714285714285
2022-09-20,3,26,1,False,9,22.428571428571427
2022-09-21,3,38,2,False,9,25.857142857142858
2022-09-22,3,19,3,False,9,28.285714285714285
2022-09-23,3,99,4,False,9,41.857142857142854
2022-09-24,3,130,5,False,9,58.0
2022-09-25,3,0,6,False,9,48.0
2022-09-26,3,9,0,False,9,45.857142857142854
2022-09-27,3,0,1,False,9,42.142857142857146
2022-09-28,3,46,2,False,9,43.285714285714285
2022-09-29,3,3,3,False,9,41.0
2022-09-30,3,0,4,False,9,26.857142857142858
2022-10-01,3,4,5,False,10,8.857142857142858
2022-10-02,3,80,6,False,10,20.285714285714285
2022-10-03,3,3,0,False,10,19.428571428571427
2022-10-04,3,13,1,False,10,21.285714285714285
2022-10-05,3,26,2,False,10,18.428571428571427
2022-10-06,3,20,3,False,10,20.857142857142858
2022-10-07,3,37,4,False,10,26.142857142857142
2022-10-08,3,165,5,False,10,49.142857142857146
2022-10-09,3,12,6,False,10,39.42857142857143
2022-10-10,3,12,0,False,10,40.714285714285715
2022-10-11,3,11,1,False,10,40.42857142857143
2022-10-12,3,11,2,False,10,38.285714285714285
2022-10-13,3,70,3,False,10,45.42857142857143
2022-10-14,3,28,4,False,10,44.142857142857146
2022-10-15,3,137,5,False,10,40.142857142857146
2022-10-16,3,371,6,False,10,91.42857142857143
2022-10-17,3,23,0,False,10,93.0
2022-10-18,3,61,1,False,10,100.14285714285714
2022-10-19,3,75,2,False,10,109.28571428571429
2022-10-20,3,0,3,False,10,99.28571428571429
2022-10-21,3,40,4,False,10,101.0
2022-10-22,3,16,5,False,10,83.71428571428571
2022-10-23,3,65,6,False,10,40.0
2022-10-24,3,1,0,False,10,36.857142857142854
2022-10-25,3,3,1,False,10,28.571428571428573
2022-10-26,3,33,2,False,10,22.571428571428573
2022-10-27,3,72,3,False,10,32.857142857142854
2022-10-28,3,45,4,False,10,33.57142857142857
2022-10-29,3,359,5,False,10,82.57142857142857
2022-10-30,3,384,6,False,10,128.14285714285714
2022-10-31,3,390,0,True,10,183.71428571428572
2022-11-01,3,112,1,True,11,199.28571428571428
2022-11-02,3,11,2,False,11,196.14285714285714
2022-11-03,3,1,3,False,11,186.0
2022-11-04,3,0,4,False,11,179.57142857142858
2022-11-05,3,51,5,False,11,135.57142857142858
2022-11-06,3,332,6,False,11,128.14285714285714
2022-11-07,3,29,0,False,11,76.57142857142857
2022-11-08,3,42,1,False,11,66.57142857142857
2022-11-09,3,10,2,False,11,66.42857142857143
2022-11-10,3,0,3,False,11,66.28571428571429
2022-11-11,3,17,4,False,11,68.71428571428571
2022-11-12,3,82,5,False,11,73.14285714285714
2022-11-13,3,198,6,False,11,54.0
2022-11-14,3,2,0,False,11,50.142857142857146
2022-11-15,3,9,1,False,11,45.42857142857143
2022-11-16,3,0,2,False,11,44.0
2022-11-17,3,9,3,False,11,45.285714285714285
2022-11-18,3,0,4,False,11,42.857142857142854
2022-11-19,3,15,5,False,11,33.285714285714285
2022-11-20,3,11,6,False,11,6.571428571428571
2022-11-21,3,3,0,False,11,6.714285714285714
2022-11-22,3,1,1,False,11,5.571428571428571
2022-11-23,3,2,2,False,11,5.857142857142857
2022-11-24,3,1,3,False,11,4.714285714285714
2022-11-25,3,0,4,False,11,4.714285714285714
2022-11-26,3,24,5,False,11,6.0
2022-11-27,3,4,6,False,11,5.0
2022-11-28,3,0,0,False,11,4.571428571428571
2022-11-29,3,0,1,False,11,4.428571428571429
2022-11-30,3,2,2,False,11,4.428571428571429
2022-12-01,3,0,3,False,12,4.285714285714286
2022-12-02,3,0,4,False,12,4.285714285714286
2022-12-03,3,0,5,False,12,0.8571428571428571
2022-12-04,3,0,6,False,12,0.2857142857142857
2022-12-05,3,0,0,False,12,0.2857142857142857
2022-12-06,3,0,1,False,12,0.2857142857142857
2022-12-07,3,5,2,False,12,0.7142857142857143
2022-12-08,3,0,3,False,12,0.7142857142857143
2022-12-09,3,0,4,False,12,0.7142857142857143
2022-12-10,3,0,5,False,12,0.7142857142857143
2022-12-11,3,0,6,False,12,0.7142857142857143
2022-12-12,3,0,0,False,12,0.7142857142857143
2022-12-13,3,0,1,False,12,0.7142857142857143
2022-12-14,3,0,2,False,12,0.0
2022-12-15,3,0,3,False,12,0.0
2022-12-16,3,0,4,False,12,0.0
2022-12-17,3,0,5,False,12,0.0
2022-12-18,3,0,6,False,12,0.0
2022-12-19,3,0,0,False,12,0.0
2022-12-20,3,0,1,False,12,0.0
2022-12-21,3,0,2,False,12,0.0
2022-12-22,3,0,3,False,12,0.0
2022-12-23,3,0,4,False,12,0.0
2022-12-24,3,0,5,False,12,0.0
2022-12-25,3,0,6,True,12,0.0
2022-12-26,3,0,0,True,12,0.0
2022-12-27,3,0,1,False,12,0.0
2022-12-28,3,0,2,False,12,0.0
2022-12-29,3,0,3,False,12,0.0
2023-06-07,3,64,2,False,6,9.142857142857142
2023-06-08,3,2,3,False,6,9.428571428571429
2023-06-12,3,0,0,False,6,9.428571428571429
2023-06-13,3,14,1,False,6,11.428571428571429
2023-06-14,3,11,2,False,6,13.0
2023-06-15,3,2,3,False,6,13.285714285714286
2023-06-16,3,7,4,False,6,14.285714285714286
2023-06-17,3,81,5,False,6,16.714285714285715
2023-06-18,3,161,6,False,6,39.42857142857143
2023-06-19,3,11,0,False,6,41.0
2023-06-20,3,37,1,False,6,44.285714285714285
2023-06-21,3,33,2,False,6,47.42857142857143
2023-06-22,3,57,3,False,6,55.285714285714285
2023-06-23,3,9,4,False,6,55.57142857142857
2023-06-24,3,82,5,False,6,55.714285714285715
2023-06-25,3,222,6,True,6,64.42857142857143
2023-06-26,3,36,0,False,6,68.0
2023-06-27,3,1,1,False,6,62.857142857142854
2023-06-28,3,7,2,False,6,59.142857142857146
2023-06-29,3,52,3,False,6,58.42857142857143
2023-06-30,3,89,4,False,6,69.85714285714286
2023-07-01,3,1,5,False,7,58.285714285714285
2023-07-02,3,110,6,False,7,42.285714285714285
2023-07-03,3,0,0,False,7,37.142857142857146
2023-07-04,3,5,1,False,7,37.714285714285715
2023-07-05,3,26,2,False,7,40.42857142857143
2023-07-06,3,31,3,False,7,37.42857142857143
2023-07-07,3,14,4,False,7,26.714285714285715
2023-07-08,3,142,5,False,7,46.857142857142854
2023-07-09,3,75,6,False,7,41.857142857142854
2023-07-10,3,11,0,False,7,43.42857142857143
2023-07-11,3,21,1,False,7,45.714285714285715
2023-07-12,3,7,2,False,7,43.0
2023-07-13,3,12,3,False,7,40.285714285714285
2023-07-14,3,21,4,False,7,41.285714285714285
2023-07-15,3,109,5,False,7,36.57142857142857
2023-07-16,3,58,6,False,7,34.142857142857146
2023-07-17,3,35,0,False,7,37.57142857142857
2023-07-18,3,50,1,False,7,41.714285714285715
2023-07-19,3,34,2,False,7,45.57142857142857
2023-07-20,3,24,3,False,7,47.285714285714285
2023-07-21,3,1,4,False,7,44.42857142857143
2023-07-22,3,8,5,False,7,30.0
2023-07-23,3,154,6,False,7,43.714285714285715
2023-07-24,3,29,0,False,7,42.857142857142854
2023-07-25,3,0,1,False,7,35.714285714285715
2023-07-26,3,1,2,False,7,31.0
2023-07-27,3,71,3,False,7,37.714285714285715
2023-07-28,3,90,4,False,7,50.42857142857143
2023-07-29,3,249,5,False,7,84.85714285714286
2023-07-30,3,11,6,False,7,64.42857142857143
2023-07-31,3,57,0,False,7,68.42857142857143
2023-08-01,3,22,1,False,8,71.57142857142857
2023-08-02,3,61,2,False,8,80.14285714285714
2023-08-03,3,2,3,False,8,70.28571428571429
2023-08-04,3,0,4,False,8,57.42857142857143
2023-08-05,3,5,5,False,8,22.571428571428573
2023-08-06,3,0,6,False,8,21.0
2023-08-07,3,9,0,False,8,14.142857142857142
2023-08-08,3,34,1,False,8,15.857142857142858
2023-08-09,3,5,2,False,8,7.857142857142857
2023-08-10,3,7,3,False,8,8.571428571428571
2023-08-11,3,37,4,False,8,13.857142857142858
2023-08-12,3,47,5,False,8,19.857142857142858
2023-08-13,3,67,6,False,8,29.428571428571427
2023-08-14,3,54,0,False,8,35.857142857142854
2023-08-15,3,111,1,True,8,46.857142857142854
2023-08-16,3,28,2,False,8,50.142857142857146
2023-08-17,3,11,3,False,8,50.714285714285715
2023-08-18,3,13,4,False,8,47.285714285714285
2023-08-19,3,280,5,False,8,80.57142857142857
2023-08-20,3,118,6,False,8,87.85714285714286
2023-08-21,3,35,0,False,8,85.14285714285714
2023-08-22,3,30,1,False,8,73.57142857142857
2023-08-23,3,51,2,False,8,76.85714285714286
2023-08-24,3,45,3,False,8,81.71428571428571
2023-08-25,3,19,4,False,8,82.57142857142857
2023-08-26,3,77,5,False,8,53.57142857142857
2023-08-27,3,35,6,False,8,41.714285714285715
2023-08-28,3,2,0,False,8,37.0
2023-08-29,3,0,1,False,8,32.714285714285715
2023-08-30,3,3,2,False,8,25.857142857142858
2023-08-31,3,16,3,False,8,21.714285714285715
2023-09-01,3,12,4,False,9,20.714285714285715
2023-09-02,3,72,5,False,9,20.0
2023-09-03,3,49,6,False,9,22.0
2023-09-04,3,5,0,False,9,22.428571428571427
2023-09-05,3,37,1,False,9,27.714285714285715
2023-09-06,3,24,2,False,9,30.714285714285715
2023-09-07,3,37,3,False,9,33.714285714285715
2023-09-08,3,47,4,False,9,38.714285714285715
2023-09-09,3,231,5,False,9,61.42857142857143
2023-09-10,3,238,6,False,9,88.42857142857143
2023-09-11,3,80,0,False,9,99.14285714285714
2023-09-12,3,44,1,False,9,100.14285714285714
2023-09-13,3,35,2,False,9,101.71428571428571
2023-09-14,3,5,3,False,9,97.14285714285714
2023-09-15,3,8,4,False,9,91.57142857142857
2023-09-16,3,179,5,False,9,84.14285714285714
2023-09-17,3,240,6,False,9,84.42857142857143
2023-09-18,3,10,0,False,9,74.42857142857143
2023-09-19,3,7,1,False,9,69.14285714285714
2023-09-20,3,50,2,False,9,71.28571428571429
2023-09-21,3,3,3,False,9,71.0
2023-09-22,3,1,4,False,9,70.0
2023-09-23,3,1,5,False,9,44.57142857142857
2023-09-24,3,23,6,False,9,13.571428571428571
2023-09-25,3,12,0,False,9,13.857142857142858
2023-09-26,3,28,1,False,9,16.857142857142858
2023-09-27,3,32,2,False,9,14.285714285714286
2023-09-28,3,29,3,False,9,18.0
2023-09-29,3,29,4,False,9,22.0
2023-09-30,3,43,5,False,9,28.0
2023-10-01,3,84,6,False,10,36.714285714285715
2023-10-02,3,29,0,False,10,39.142857142857146
2023-10-03,3,19,1,False,10,37.857142857142854
2023-10-04,3,0,2,False,10,33.285714285714285
2023-10-05,3,12,3,False,10,30.857142857142858
2023-10-06,3,25,4,False,10,30.285714285714285
2023-10-07,3,101,5,False,10,38.57142857142857
2023-10-08,3,72,6,False,10,36.857142857142854
2023-10-09,3,17,0,False,10,35.142857142857146
2023-10-10,3,1,1,False,10,32.57142857142857
2023-10-11,3,16,2,False,10,34.857142857142854
2023-10-12,3,32,3,False,10,37.714285714285715
2023-10-13,3,35,4,False,10,39.142857142857146
2023-10-14,3,102,5,False,10,39.285714285714285
2023-10-15,3,0,6,False,10,29.0
2023-10-16,3,1,0,False,10,26.714285714285715
2023-10-17,3,1,1,False,10,26.714285714285715
2023-10-18,3,0,2,False,10,24.428571428571427
2023-10-19,3,2,3,False,10,20.142857142857142
2023-10-20,3,0,4,False,10,15.142857142857142
2023-10-21,3,4,5,False,10,1.1428571428571428
2023-10-22,3,37,6,False,10,6.428571428571429
2023-10-23,3,2,0,False,10,6.571428571428571
2023-10-24,3,0,1,False,10,6.428571428571429
2023-10-25,3,1,2,False,10,6.571428571428571
2023-10-26,3,0,3,False,10,6.285714285714286
2023-10-27,3,1,4,False,10,6.428571428571429
2023-10-28,3,4,5,False,10,6.428571428571429
2023-10-29,3,18,6,False,10,3.7142857142857144
2023-10-30,3,1,0,False,10,3.5714285714285716
2023-10-31,3,0,1,True,10,3.5714285714285716
2023-11-01,3,39,2,True,11,9.0
2023-11-02,3,0,3,False,11,9.0
2023-11-03,3,2,4,False,11,9.142857142857142
2023-11-04,3,14,5,False,11,10.571428571428571
2023-11-05,3,0,6,False,11,8.0
2023-11-06,3,1,0,False,11,8.0
2023-11-07,3,3,1,False,11,8.428571428571429
2023-11-08,3,5,2,False,11,3.5714285714285716
2023-11-09,3,3,3,False,11,4.0
2023-11-10,3,25,4,False,11,7.285714285714286
2023-11-11,3,34,5,False,11,10.142857142857142
2023-11-12,3,16,6,False,11,12.428571428571429
2023-11-13,3,0,0,False,11,12.285714285714286
2023-11-14,3,4,1,False,11,12.428571428571429
2023-11-15,3,8,2,False,11,12.857142857142858
2023-11-16,3,0,3,False,11,12.428571428571429
2023-11-17,3,0,4,False,11,8.857142857142858
2023-11-18,3,49,5,False,11,11.0
2023-11-19,3,28,6,False,11,12.714285714285714
2023-11-20,3,0,0,False,11,12.714285714285714
2023-11-21,3,0,1,False,11,12.142857142857142
2023-11-22,3,0,2,False,11,11.0
2023-11-23,3,0,3,False,11,11.0
2023-11-24,3,0,4,False,11,11.0
2023-11-25,3,0,5,False,11,4.0
2023-11-26,3,0,6,False,11,0.0
2023-11-27,3,0,0,False,11,0.0
2023-11-28,3,0,1,False,11,0.0
2023-11-29,3,0,2,False,11,0.0
2023-11-30,3,0,3,False,11,0.0
2023-12-01,3,0,4,False,12,0.0
2023-12-02,3,0,5,False,12,0.0
2023-12-03,3,0,6,False,12,0.0
2023-12-04,3,0,0,False,12,0.0
2023-12-05,3,0,1,False,12,0.0
2023-12-06,3,0,2,False,12,0.0
2023-12-07,3,0,3,False,12,0.0
2023-12-08,3,0,4,False,12,0.0
2023-12-09,3,0,5,False,12,0.0
2023-12-10,3,0,6,False,12,0.0
2023-12-11,3,0,0,False,12,0.0
2023-12-12,3,0,1,False,12,0.0
2023-12-13,3,0,2,False,12,0.0
2023-12-14,3,0,3,False,12,0.0
2023-12-15,3,0,4,False,12,0.0
2023-12-16,3,0,5,False,12,0.0
2023-12-17,3,0,6,False,12,0.0
2023-12-18,3,0,0,False,12,0.0
2023-12-19,3,0,1,False,12,0.0
2023-12-20,3,0,2,False,12,0.0
2023-12-21,3,0,3,False,12,0.0
2023-12-22,3,0,4,False,12,0.0
2023-12-23,3,0,5,False,12,0.0
2023-12-24,3,0,6,False,12,0.0
2023-12-25,3,0,0,True,12,0.0
2022-06-01,4,1288,2,False,6,1288.0
2022-06-02,4,743,3,False,6,1015.5
2022-06-03,4,1128,4,False,6,1053.0
2022-06-04,4,2488,5,False,6,1411.75
2022-06-05,4,2466,6,True,6,1622.6
2022-06-06,4,1382,0,False,6,1582.5
2022-06-07,4,929,1,False,6,1489.142857142857
2022-06-08,4,1175,2,False,6,1473.0
2022-06-09,4,579,3,False,6,1449.5714285714287
2022-06-10,4,1587,4,False,6,1515.142857142857
2022-06-11,4,2449,5,False,6,1509.5714285714287
2022-06-12,4,2838,6,False,6,1562.7142857142858
2022-06-13,4,814,0,False,6,1481.5714285714287
2022-06-14,4,1869,1,False,6,1615.857142857143
2022-06-15,4,1551,2,False,6,1669.5714285714287
2022-06-16,4,1669,3,False,6,1825.2857142857142
2022-06-17,4,1874,4,False,6,1866.2857142857142
2022-06-18,4,3264,5,False,6,1982.7142857142858
2022-06-19,4,2846,6,False,6,1983.857142857143
2022-06-20,4,1248,0,False,6,2045.857142857143
2022-06-21,4,1503,1,False,6,1993.5714285714287
2022-06-22,4,1390,2,False,6,1970.5714285714287
2022-06-23,4,1233,3,False,6,1908.2857142857142
2022-06-24,4,1449,4,False,6,1847.5714285714287
2022-06-25,4,3034,5,True,6,1814.7142857142858
2022-06-26,4,3531,6,False,6,1912.5714285714287
2022-06-27,4,2041,0,False,6,2025.857142857143
2022-06-28,4,2380,1,False,6,2151.1428571428573
2022-06-29,4,1452,2,False,6,2160.0
2022-06-30,4,2000,3,False,6,2269.5714285714284
2022-07-01,4,2272,4,False,7,2387.1428571428573
2022-07-02,4,4640,5,False,7,2616.5714285714284
2022-07-03,4,5670,6,False,7,2922.1428571428573
2022-07-04,4,3517,0,False,7,3133.0
2022-07-05,4,2675,1,False,7,3175.1428571428573
2022-07-06,4,3222,2,False,7,3428.0
2022-07-07,4,1936,3,False,7,3418.8571428571427
2022-07-08,4,3219,4,False,7,3554.1428571428573
2022-07-09,4,4060,5,False,7,3471.285714285714
2022-07-10,4,3945,6,False,7,3224.8571428571427
